TransactionID,Amount,Method,CustomerID,CompanyID,Timestamp,Hash
963,2022,Credit,17,3,2024-12-11 19:33:36.239003,0109bd99ec76d5534cee6dcd15b8513b4d489bc26a62b1871ea8bef229426850
964,4393,Credit,92,6,2024-12-11 19:33:36.239003,643cb0d9ba97a34599920fe81de0c9c3af3617e84df1a6cba5ce8c16c40ecae5
965,3004,Credit,98,7,2024-12-11 19:33:36.239003,1cce9e6cc8555d721a006af1689147132b02e6dab640ef7c694ca3faf83a807f
966,3571,Debit,74,5,2024-12-11 19:33:36.239003,ab6c76b87339e8599e2c930dd7a1aec9700d688ba99ca298c2c764e0b2cc3246
967,1309,Transfer,49,8,2024-12-11 19:33:36.239003,fa831467bc3e020b78dfda202e7b27c4d17a540089c8eff1cf7485629a8c4006
968,2650,Transfer,99,2,2024-12-11 19:33:36.239003,a768e0094e076155b08c9b9a0ae467668c272b56fb936588a71ef85e7b59ee99
969,3845,Debit,96,5,2024-12-11 19:33:36.239003,824308a617b26103f951bae547e77584da8d9cfb1537b2f9ace414d6f2ee23cd
970,2340,Transfer,59,8,2024-12-11 19:33:36.239003,615c9c3f5b25b98d69a1a8bc22e42b11a7cedf2e660f17eab71c72cb689217cc
971,3993,Debit,1,2,2024-12-11 19:33:36.239003,4b95b2cf3d51fd0c002af460c7be38c8b382dc29bc789542ce2d739ffe1e4489
972,4482,Credit,82,6,2024-12-11 19:33:36.239003,62c7db522b77e838a3ad9f1f9d35973ac8f19a0a4adbd1bb06dfdd740671881f
973,1892,Debit,69,7,2024-12-11 19:33:36.239003,41146137d922b03abeb59610531dd48305e7e4af0b5a8a74281cc05c764ba227
974,2099,Debit,28,8,2024-12-11 19:33:36.239003,f3688f5e8a20e6718d424c967538acd115b91ed6ed11cb9360a22cbde4a92ca0
975,3241,Transfer,37,6,2024-12-11 19:33:36.239003,987ea575b20a2435571ce5a59b24a0c692d70b2c6417c8e6b61514c3c5615b5f
976,4491,Debit,17,10,2024-12-11 19:33:36.239003,b54ba8d1f5f60ce83a3a12c39af75ea1e19c5b2d7e2c4ab63af197ee2b573fe8
977,1188,Credit,44,1,2024-12-11 19:33:36.239003,a4fc8ab301d21d0a4a2189a9b607b460de76d152b3908ff0d39ac44a6c2bba9b
978,1066,Credit,81,8,2024-12-11 19:33:36.239003,668007e806cc4aacc7fd7ea5fd7f71f7e446b287ad5df3dd95e16f864e7cc97e
979,2869,Credit,21,8,2024-12-11 19:33:36.239003,b29ba5d7922adf8a94c2be1b9a62d6c50fde8c6b6927d3ad31d47d81dfee8222
980,3820,Credit,55,4,2024-12-11 19:33:36.239003,27dccf436f3f51a0790191c078b023aa44d745f88a4a344a8c32696197c8776a
981,1651,Debit,84,5,2024-12-11 19:33:36.239003,0a5feaab4677458e1e011474fef5940519409b787b9681d7fb425fe45e38353b
982,2025,Credit,12,6,2024-12-11 19:33:36.239003,e623e6e078019793a4461a3d46ae290c92e5664f5a4fafdf731e3ab93080b3cf
983,1212,Debit,48,3,2024-12-11 19:33:36.239003,e2217bce6e39cacd45e6f5b3f3fa92d7c028bb8e63ce0dae2a85d0d1bda03dd9
984,3973,Transfer,81,5,2024-12-11 19:33:36.239003,fa18d68f532c4766b57d44b36d0801135483ace56281e545847cb415c529e142
985,2758,Transfer,97,4,2024-12-11 19:33:36.239003,e18656438201ddf5446de0134acd5287a3eb8e2198f777443fd0ce57a08772d9
986,1004,Credit,12,2,2024-12-11 19:33:36.239003,654522b0dfd42eb0bc5c8baecb5d7edf8a2afa88c21ae67d989160b8bd096390
987,1543,Transfer,62,2,2024-12-11 19:33:36.239003,7085aaabb620285dc7379c3a90c30a5f9fa757dad8e9d9aacee7e968bff59c95
988,3785,Debit,29,9,2024-12-11 19:33:36.239003,2e1160c3c34db302ea477d320a82576402fe8282d79d5564e5e1bf18e3b6bdbb
989,3849,Debit,2,1,2024-12-11 19:33:36.239003,67df28aa9b43fb5c4cb25f7ab8170e6585e7bbc54a420075aabd7068a674615d
990,3842,Credit,16,7,2024-12-11 19:33:36.239003,59250193dbdbd39195549a245cdbe9acd9eeb0adefa370fc894be426ba220fdf
991,1937,Debit,62,2,2024-12-11 19:33:36.239003,e482c4aae877720f7fdd9be05bde1ffdf0c5ff9d3d11ec1d66e9d8a9d07b4c97
992,1422,Debit,12,2,2024-12-11 19:33:36.239003,e2ce0d0ff15ec015f607edf6a68be278669866814997df945faf9c57682a27b4
993,1561,Debit,48,5,2024-12-11 19:33:36.239003,a4638479c2a08c21c558215d77db9699b4a021ee75b074fe0331e78735210979
994,3627,Transfer,100,3,2024-12-11 19:33:36.239003,50dd9790a79d209250271883fe39cec696fb2b272f4a4978f1d436eeeffeb525
995,3172,Transfer,19,2,2024-12-11 19:33:36.239003,0d1a52ac6ace107ec3d43ccfc5e30f084d95c3e6d50d0a75c4d49fb291f20974
996,3662,Credit,2,10,2024-12-11 19:33:36.239003,e89ee9d8b14cf454fd3d488f0e80c58e6d94749071a21ffcdfc2776a220d29e0
997,3959,Credit,57,6,2024-12-11 19:33:36.239003,984b71e2c8677efb0ae0a25c2581f0a97efa664098968802a8e1a7696155bd65
998,4767,Debit,81,3,2024-12-11 19:33:36.239003,626d3c55c631bf643271808c796be72e3ee7d3d58aa6299415ce918f54cec729
999,4522,Credit,79,8,2024-12-11 19:33:36.239003,e15f50e78b08862fe6a00d2e659043f178d2940365daa3765a4c3ef56b1a131a
1000,1573,Credit,12,2,2024-12-11 19:33:36.239003,e9100fed237f6d2d9a11df72ff028bd169a3fd03083e82b0ebec59c531a4934f
